매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
428491.441,2021,골목상권,2110999,윗방죽마을공원,5,3,3177,2401,268,12329,0,1,0,0,239796,72132,0,0,10139.2,10012,17,2871.462361,0.208510567,0.291914794,0.417021135,0.084356311
36671.55435,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),5,3,444,201,39,8596,0,0,0,0,52892,3267,0,0,4746.4,3568.5,0,2871.700936,0.189064509,0.567193526,0.567193526,0.087837838
64655.39855,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,3,317,0,317,108,0,0,0,0,59240,2980,0,0,67.8,72,0,2872.474245,0.168804862,0.506414585,0.844024308,1
285373.3845,2021,골목상권,2110949,한남IC,5,4,564,281,1683,69269,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2872.474245,0,1.28770563,0.482889611,2.984042553
169866.8696,2021,골목상권,2110951,신사은행나무공원,5,4,979,574,273,89503,0,0,0,0,29000,0,0,0,77612.6,64800,177,2872.672809,0,1.034482759,0.344827586,0.278855975
231399.2283,2021,골목상권,2110952,논현목련공원,5,4,868,571,117,27588,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2873.38184,0,1.387026677,0.924684451,0.134792627
367761.7705,2021,골목상권,2110955,논현초등학교,5,4,7089,4515,3430,449146,0,0,0,0,190912,0,0,0,427336.4,403601,2138,2873.580774,0,1.414264164,0.62856185,0.483848216
373176.4819,2021,골목상권,2110957,언북중학교,5,4,1761,1088,1251,157525,0,0,0,0,94815,0,0,0,156006,101182,532,2872.455145,0,0.632811264,0.738279808,0.710391823
249907.1449,2021,골목상권,2110958,역삼역 4번,5,4,861,544,994,68609,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2873.106247,0,0.410290075,0.547053433,1.154471545
115440.0906,2021,골목상권,2110959,신구중학교,5,4,361,170,271,15849,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2873.62238,0,0.83428349,0.83428349,0.750692521
323519.8152,2021,골목상권,2110960,은광여고,5,4,727,422,1522,14617,0,0,0,0,25543,0,0,0,14155,12555.5,239,2874.474364,0,1.174490076,1.174490076,2.093535076
322552.1848,2021,골목상권,2110961,언주역 3번,5,4,2163,1335,962,127434,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2874.758061,0,0.951912551,0.158652092,0.444752658
25143.79348,2021,골목상권,2110963,역삼월드메르디앙아파트,5,4,1684,860,780,56578,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2874.4712,0,0.247579906,0.247579906,0.463182898
265364.9909,2021,골목상권,2110965,언주역 6번,5,4,2245,1500,1139,140720,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2874.18626,0,0.921559894,0.307186631,0.507349666
133756.8913,2021,골목상권,2110966,논현2동주민센터,5,4,2864,1577,1637,334993,0,0,0,0,93544,0,0,0,275873,201517.5,842,2874.128495,0,0.64140939,0.534507825,0.571578212
301434.1896,2021,골목상권,2110967,역삼역 8번,5,4,1279,864,377,107248,0,0,0,0,68671,0,0,0,99838.6,74687,404,2874.280889,0,1.310596904,0.436865635,0.294761532
609408.9239,2021,골목상권,2110971,선정릉역 4번,5,4,3870,2549,1542,96934,0,1,0,0,133221,0,0,0,99491.8,83629,1728,2874.434568,0,0.675569167,0.075063241,0.398449612
253769.4239,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,5,4,1921,1003,2628,40564,0,0,0,0,46603,0,0,0,46327.8,40573,634,2873.731282,0,0.643735382,0.429156921,1.36803748
208721.9475,2021,골목상권,2110974,언주중학교,5,4,1513,796,292,102562,0,0,0,0,35150,0,0,0,97252,86325,572,2873.41101,0,1.706970128,0.568990043,0.192994052
500398.3043,2021,골목상권,2110975,매봉역 1번,5,4,890,353,10837,59742,0,0,0,0,52363,32884,582763,1,46040,40050,250,2873.137043,0.381949086,1.145847259,2.291694517,12.17640449
165296.1449,2021,골목상권,2110976,언북초등학교,5,4,2022,1080,578,107951,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2873.47437,0,1.076735338,0.358911779,0.285855589
141915.9481,2021,골목상권,2110977,논현로18길,5,4,691,340,148,25153,0,0,0,0,17287,0,0,0,23469,20053.5,126,2873.459084,0,5.20622433,0,0.214182344
134688.5362,2021,골목상권,2110980,개포지구대옆,5,4,2629,1125,663,91835,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2873.755809,0,0.349540354,0.116513451,0.252187143
279524.5773,2021,골목상권,2110981,국악고교사거리,5,4,2118,907,361,74653,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2873.976891,0.148348143,1.335133291,0.296696287,0.170443815
181546.8913,2021,골목상권,2110982,강남구보훈회관,5,4,827,406,166,24433,0,0,0,0,19865,0,0,0,24412,25074.5,206,2873.778103,0,1.510193808,0.503397936,0.200725514
969268.7174,2021,골목상권,2110983,국립국악고등학교,5,4,2703,1231,783,66390,1,0,0,0,56041,4558,0,0,61671.2,60118,626,2873.251333,0.178440784,0.535322353,0.535322353,0.289678135
359557.8866,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),5,4,4267,1912,1556,110545,0,0,0,0,137097,3421,0,0,155329,154020.5,1094,2873.438808,0.072941056,0.510587394,0.729410563,0.364659011
414947.5942,2021,골목상권,2110985,청담근린공원,5,4,956,480,1338,38363,0,0,0,0,43265,0,0,0,30440.8,27609.5,246,2873.500086,0,0.693401133,0.231133711,1.39958159
175684.5254,2021,골목상권,2110989,대치동아우편취급국,5,4,1588,904,444,124371,1,0,0,0,40587,0,0,0,107192.2,85297.5,687,2873.801308,0,2.217458792,0.24638431,0.279596977
205808.2554,2021,골목상권,2110992,도곡초등학교,5,4,7894,3681,2179,358817,3,0,0,0,138866,0,0,0,272536.4,302983.5,1970,2873.151533,0,1.296213616,0.216035603,0.27603243
109785.7989,2021,골목상권,2110994,개포고등학교,5,4,1777,797,494,62053,1,0,0,0,61589,0,0,0,63553.4,59036.5,360,2871.778479,0,0.974199938,2.922599815,0.277996624
239528.6522,2021,골목상권,2110995,봉은사역 4번,5,4,2802,1097,5085,73788,0,0,0,0,122756,6862,0,0,74365.2,72742.5,893,2872.266372,0.081462413,0.24438724,0.407312066,1.814775161
160264.1232,2021,골목상권,2110996,대치2동주민센터,5,4,1430,682,1959,153467,2,0,0,0,112840,17250,0,0,109460.6,110594.5,240,2872.112916,0.088621056,0.265863169,0.708968451,1.36993007
457681.8986,2021,골목상권,2110997,대청초등학교,5,4,7187,3441,1724,346860,1,0,0,0,236963,131063,0,0,307157,294304.5,982,2871.539846,0.422006811,0.886214303,1.89903065,0.239877557
425230.0978,2021,골목상권,2110999,윗방죽마을공원,5,4,3177,2401,268,11536,0,1,0,0,239796,78322,0,0,9611,9321.5,17,2870.909109,0.208510567,0.250212681,0.417021135,0.084356311
21379.78986,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),5,4,444,201,39,6259,0,0,0,0,52892,3635,0,0,3500.4,2519.5,0,2871.147361,0.189064509,0.567193526,0.567193526,0.087837838
65512.69928,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,4,317,0,317,171,0,0,0,0,59240,3081,0,0,178.8,130.5,0,2871.92013,0.168804862,0.506414585,0.844024308,1
106565.2556,2022,골목상권,2110963,역삼월드메르디앙아파트,5,1,1684,860,780,58190,0,0,0,1,40391,0,0,0,57959,50777,596,2871.92013,0,0.742739719,0.247579906,0.463182898
1150231.333,2022,골목상권,2110983,국립국악고등학교,5,1,2703,1231,783,69272,1,0,0,0,56041,4246,0,0,62890.2,61365.5,626,2871.634267,0.178440784,0.535322353,0.535322353,0.289678135
259583.1407,2022,골목상권,2110995,봉은사역 4번,5,1,2802,1097,5085,71282,0,0,0,0,122756,5967,0,0,71562.2,68493.5,893,2871.821007,0.081462413,0.24438724,0.407312066,1.814775161
262182.8259,2022,골목상권,2110958,역삼역 4번,5,1,861,544,994,67362,0,0,0,0,73119,0,0,0,58208.4,36094,280,2871.667433,0,0.410290075,0.547053433,1.154471545
999550.7444,2022,골목상권,2110999,윗방죽마을공원,5,1,3177,2401,268,11590,0,1,0,0,239796,71103,0,0,9660.6,9407,17,2872.18277,0.166808454,0.12510634,0.417021135,0.084356311
711170.6926,2022,골목상권,2110957,언북중학교,5,1,1761,1088,1251,153382,0,0,0,0,94815,0,0,0,148880.2,99452,532,2872.421443,0,0.316405632,0.738279808,0.710391823
502877.925,2022,골목상권,2110961,언주역 3번,5,1,2163,1335,962,138379,1,0,0,0,63031,0,0,0,129215,96803,684,2873.072266,0,0.634608367,0.158652092,0.444752658
412246.2852,2022,골목상권,2110985,청담근린공원,5,1,956,480,1338,36977,0,0,0,0,43265,0,0,0,29226.4,25309,246,2872.784836,0,0.693401133,0.231133711,1.39958159
769509.6952,2022,골목상권,2110971,선정릉역 4번,5,1,3870,2549,1542,97865,0,1,0,0,133221,0,0,0,100296.4,85595.5,1728,2873.085645,0,0.525442685,0.075063241,0.398449612
284621.2759,2022,골목상권,2110965,언주역 6번,5,1,2245,1500,1139,138879,0,0,0,2,65107,0,0,0,125838.2,100572,706,2872.382096,0,0.921559894,0.307186631,0.507349666
848186.3667,2022,골목상권,2110949,한남IC,5,1,564,281,1683,66866,0,0,0,0,62126,0,0,0,51430.2,45089.5,96,2872.32362,0,0.482889611,0.482889611,2.984042553
129424.8148,2022,골목상권,2110980,개포지구대옆,5,1,2629,1125,663,95758,0,0,0,0,85827,0,0,0,91293,83717,697,2872.522042,0,0.349540354,0.116513451,0.252187143
845692.0547,2022,골목상권,2110955,논현초등학교,5,1,7089,4515,3430,454219,0,0,0,0,190912,0,0,0,433774.8,410537,2138,2872.742531,0,0.680942005,0.62856185,0.483848216
684184.8444,2022,골목상권,2110981,국악고교사거리,5,1,2118,907,361,74961,0,0,0,0,67409,0,0,0,61618,57653.5,608,2871.617019,0,0.593392574,0.296696287,0.170443815
395572.2407,2022,골목상권,2110977,논현로18길,5,1,691,340,148,24954,0,0,0,0,17287,0,0,0,23043,19855.5,126,2871.417352,0,1.73540811,0,0.214182344
491695.3431,2022,골목상권,2110992,도곡초등학교,5,1,7894,3681,2179,371133,3,0,0,0,138866,0,0,0,281739,310090.5,1970,2871.713124,0,0.57609494,0.216035603,0.27603243
347193.237,2022,골목상권,2110960,은광여고,5,1,727,422,1522,14659,0,0,0,0,25543,0,0,0,13817.2,12843.5,239,2870.340043,0,1.174490076,1.174490076,2.093535076
229066.737,2022,골목상권,2110952,논현목련공원,5,1,868,571,117,28514,0,0,0,0,21629,0,0,0,29189.4,29033.5,258,2870.621941,0,1.387026677,0.924684451,0.134792627
53865.41111,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,1,317,0,317,681,0,0,0,0,59240,3108,0,0,478.8,414,0,2870.81967,0.168804862,0.506414585,0.844024308,1
165245.5593,2022,골목상권,2110982,강남구보훈회관,5,1,827,406,166,29066,0,0,0,0,19865,0,0,0,30308.4,31289,206,2870.81967,0,1.510193808,0.503397936,0.200725514
262107.4667,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,5,1,1921,1003,2628,41647,0,0,0,0,46603,0,0,0,46917.8,42449,634,2870.292124,0,0.643735382,0.429156921,1.36803748
985477.1822,2022,골목상권,2110997,대청초등학교,5,1,7187,3441,1724,347476,1,0,0,0,236963,93171,0,0,307220,299068,982,2869.970712,0.37980613,0.422006811,1.89903065,0.239877557
529619.1,2022,골목상권,2110975,매봉역 1번,5,1,890,353,10837,56937,0,0,0,0,52363,28797,516543,1,43997.2,39542,250,2869.33985,0.190974543,1.145847259,2.291694517,12.17640449
182303.0444,2022,골목상권,2110951,신사은행나무공원,5,1,979,574,273,82365,0,0,0,0,29000,0,0,0,71785.2,59790.5,177,2869.675356,0,1.034482759,0.344827586,0.278855975
388419.8083,2022,골목상권,2110989,대치동아우편취급국,5,1,1588,904,444,112984,1,0,0,0,40587,0,0,0,95933.2,76301,687,2870.382591,0,0.985537241,0.24638431,0.279596977
263499.4222,2022,골목상권,2110994,개포고등학교,5,1,1777,797,494,62365,1,0,0,0,61589,0,0,0,62578.6,60476.5,360,2869.731953,0,0.487099969,2.922599815,0.277996624
185278.2778,2022,골목상권,2110974,언주중학교,5,1,1513,796,292,97294,0,0,0,0,35150,0,0,0,91851.6,81744,572,2870.218616,0,1.706970128,0.568990043,0.192994052
370954.9302,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),5,1,4267,1912,1556,117070,0,0,0,0,137097,2934,0,0,158927.6,160715.5,1094,2869.943573,0.072941056,0.510587394,0.729410563,0.364659011
318084.2111,2022,골목상권,2110976,언북초등학교,5,1,2022,1080,578,102714,1,0,0,0,55724,0,0,0,93960.2,90188,528,2870.003379,0,0.538367669,0.358911779,0.285855589
124184.9704,2022,골목상권,2110959,신구중학교,5,1,361,170,271,10433,0,0,0,0,35959,0,0,0,7379.6,6219,82,2869.986694,0,0.83428349,0.83428349,0.750692521
785306.1083,2022,골목상권,2110967,역삼역 8번,5,1,1279,864,377,105451,0,0,0,0,68671,0,0,0,98743,74827,404,2870.836505,0,0.582487513,0.436865635,0.294761532
196943.7889,2022,골목상권,2110996,대치2동주민센터,5,1,1430,682,1959,168535,2,0,0,0,112840,14409,0,0,118306.4,118729.5,240,2870.988657,0.088621056,0.265863169,0.708968451,1.36993007
165661.4908,2022,골목상권,2110951,신사은행나무공원,5,2,979,574,273,96411,0,0,0,0,29000,0,0,0,81077.6,66540.5,177,2870.415595,0,1.034482759,0.344827586,0.278855975
197328.2015,2022,골목상권,2110996,대치2동주민센터,5,2,1430,682,1959,168070,2,0,0,0,112840,15463,0,0,114859.2,118080.5,240,2871.123131,0.088621056,0.265863169,0.708968451,1.36993007
137753.5678,2022,골목상권,2110963,역삼월드메르디앙아파트,5,2,1684,860,780,56991,0,0,0,1,40391,0,0,0,56863.4,48078.5,596,2870.550125,0,0.742739719,0.247579906,0.463182898
188822.152,2022,골목상권,2110974,언주중학교,5,2,1513,796,292,97980,0,0,0,0,35150,0,0,0,96402.8,83038.5,572,2870.26382,0,1.706970128,0.568990043,0.192994052
355328.6295,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),5,2,4267,1912,1556,114541,0,0,0,0,137097,3619,0,0,158848,153832,1094,2869.988796,0.072941056,0.510587394,0.729410563,0.364659011
240032.8205,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,5,2,1921,1003,2628,40547,0,0,0,0,46603,0,0,0,47276,41062.5,634,2870.04862,0,0.643735382,0.429156921,1.36803748
685298.4212,2022,골목상권,2110957,언북중학교,5,2,1761,1088,1251,163758,0,0,0,0,94815,0,0,0,160136,100033,532,2869.72711,0,0.316405632,0.738279808,0.710391823
681123.9423,2022,골목상권,2110967,역삼역 8번,5,2,1279,864,377,113892,0,0,0,0,68671,0,0,0,106872.8,78545,404,2870.376571,0,0.582487513,0.436865635,0.294761532
835083.044,2022,골목상권,2110949,한남IC,5,2,564,281,1683,76351,0,0,0,0,62126,0,0,0,56551.8,50028.5,96,2870.528536,0,0.482889611,0.482889611,2.984042553
528952.9835,2022,골목상권,2110961,언주역 3번,5,2,2163,1335,962,164953,1,0,0,0,63031,0,0,0,160544.2,121245.5,684,2870.726146,0,0.634608367,0.158652092,0.444752658
218562.2601,2022,골목상권,2110995,봉은사역 4번,5,2,2802,1097,5085,74344,0,0,0,0,122756,5340,0,0,72894.4,71857,893,2870.437878,0.081462413,0.24438724,0.407312066,1.814775161
261812.3626,2022,골목상권,2110952,논현목련공원,5,2,868,571,117,26879,0,0,0,0,21629,0,0,0,26803.8,25753.5,258,2870.283803,0,1.387026677,0.924684451,0.134792627
288556.2527,2022,골목상권,2110976,언북초등학교,5,2,2022,1080,578,114609,1,0,0,0,55724,0,0,0,107213.8,102828,528,2870.481314,0,0.538367669,0.358911779,0.285855589
439205.6154,2022,골목상권,2110965,언주역 6번,5,2,2245,1500,1139,143130,0,0,0,2,65107,0,0,0,130490.2,101426.5,706,2870.464823,0,0.614373262,0.307186631,0.507349666
510207.6552,2022,골목상권,2110992,도곡초등학교,5,2,7894,3681,2179,363742,3,0,0,0,138866,0,0,0,263858,302590,1970,2870.40559,0,0.57609494,0.216035603,0.27603243
289851.4982,2022,골목상권,2110960,은광여고,5,2,727,422,1522,16064,0,0,0,0,25543,0,0,0,15457.8,12725.5,239,2869.032536,0,1.174490076,1.174490076,2.093535076
65226.41026,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,2,317,0,317,393,0,0,0,0,59240,3322,0,0,353.4,304.5,0,2869.313786,0.168804862,0.506414585,0.844024308,1
984603.7198,2022,골목상권,2110999,윗방죽마을공원,5,2,3177,2401,268,11430,0,1,0,0,239796,78555,0,0,9668.4,9291,17,2869.313786,0.166808454,0.166808454,0.417021135,0.084356311
429809.9853,2022,골목상권,2110985,청담근린공원,5,2,956,480,1338,34469,0,0,0,0,43265,0,0,0,27988.2,24675,246,2869.551098,0,0.693401133,0.231133711,1.39958159
135313.3773,2022,골목상권,2110959,신구중학교,5,2,361,170,271,12695,0,0,0,0,35959,0,0,0,9135.6,7727,82,2869.850346,0,0.83428349,0.83428349,0.750692521
788987.9371,2022,골목상권,2110997,대청초등학교,5,2,7187,3441,1724,321351,1,0,0,0,236963,107456,0,0,282580.6,278253.5,982,2870.699756,0.37980613,0.464207492,1.89903065,0.239877557
491935.7216,2022,골목상권,2110975,매봉역 1번,5,2,890,353,10837,65718,0,0,0,0,52363,36555,599398,1,51920.6,45958,250,2870.069447,0.190974543,1.145847259,2.291694517,12.17640449
390914.5962,2022,골목상권,2110989,대치동아우편취급국,5,2,1588,904,444,124183,1,0,0,0,40587,0,0,0,105235,82760.5,687,2870.405114,0,0.985537241,0.24638431,0.279596977
798591.457,2022,골목상권,2110955,논현초등학교,5,2,7089,4515,3430,448075,0,0,0,0,190912,0,0,0,430978.2,400407.5,2138,2869.75475,0,0.62856185,0.62856185,0.483848216
225115.696,2022,골목상권,2110958,역삼역 4번,5,2,861,544,994,74515,0,0,0,0,73119,0,0,0,64629.6,39906.5,280,2868.628938,0,0.410290075,0.547053433,1.154471545
660879.1538,2022,골목상권,2110981,국악고교사거리,5,2,2118,907,361,75980,0,0,0,0,67409,0,0,0,63300.4,59493,608,2869.14262,0,0.593392574,0.296696287,0.170443815
387277.2527,2022,골목상권,2110977,논현로18길,5,2,691,340,148,25265,0,0,0,0,17287,0,0,0,22991.2,19819,126,2868.942108,0,1.73540811,0,0.214182344
166886.9744,2022,골목상권,2110982,강남구보훈회관,5,2,827,406,166,28716,0,0,0,0,19865,0,0,0,29047.2,29909,206,2869.236633,0,1.510193808,0.503397936,0.200725514
678831.0518,2022,골목상권,2110971,선정릉역 4번,5,2,3870,2549,1542,98396,0,1,0,0,133221,0,0,0,101191.8,84309,1728,2868.708658,0,0.525442685,0.075063241,0.398449612
255963.6996,2022,골목상권,2110994,개포고등학교,5,2,1777,797,494,63220,1,0,0,0,61589,0,0,0,70121,64280,360,2868.003901,0,0.487099969,2.922599815,0.277996624
1085168.289,2022,골목상권,2110983,국립국악고등학교,5,2,2703,1231,783,74176,1,0,0,0,56041,5272,0,0,66689.2,63065.5,626,2868.489664,0.178440784,0.535322353,0.535322353,0.289678135
129757.0183,2022,골목상권,2110980,개포지구대옆,5,2,2629,1125,663,100490,0,0,0,0,85827,0,0,0,96253.8,87869.5,697,2868.674973,0,0.349540354,0.116513451,0.252187143
55456.25362,2022,골목상권,2110958,역삼역 4번,5,3,861,544,994,76531,0,0,0,0,73119,0,0,0,66731.2,39986.5,280,2868.893718,0,0.410290075,0.547053433,1.154471545
694256.8043,2022,골목상권,2110971,선정릉역 4번,5,3,3870,2549,1542,99295,0,1,0,0,133221,0,0,0,102233.2,83171,1728,2869.407507,0,0.525442685,0.075063241,0.398449612
263305.1957,2022,골목상권,2110994,개포고등학교,5,3,1777,797,494,62942,1,0,0,0,61589,0,0,0,68296.6,64577.5,360,2868.703035,0,0.487099969,2.922599815,0.277996624
213537.0471,2022,골목상권,2110995,봉은사역 4번,5,3,2802,1097,5085,74937,0,0,0,0,122756,3990,0,0,73344.4,71410.5,893,2869.189081,0.081462413,0.24438724,0.407312066,1.814775161
64699.42754,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,3,317,0,317,177,0,0,0,0,59240,2938,0,0,152.4,183,0,2869.034561,0.168804862,0.506414585,0.844024308,1
207973.4457,2022,골목상권,2110974,언주중학교,5,3,1513,796,292,94831,0,0,0,0,35150,0,0,0,93412.4,79380.5,572,2869.034561,0,1.706970128,0.568990043,0.192994052
759739.7645,2022,골목상권,2110957,언북중학교,5,3,1761,1088,1251,158004,0,0,0,0,94815,0,0,0,153791.6,95044.5,532,2868.75926,0,0.316405632,0.738279808,0.710391823
419608.2319,2022,골목상권,2110985,청담근린공원,5,3,956,480,1338,34775,0,0,0,0,43265,0,0,0,29528.6,24506,246,2869.4078,0,0.693401133,0.231133711,1.39958159
256960.2645,2022,골목상권,2110952,논현목련공원,5,3,868,571,117,26320,0,0,0,0,21629,0,0,0,26350.6,25027.5,258,2869.706868,0,1.387026677,0.924684451,0.134792627
403673.769,2022,골목상권,2110965,언주역 6번,5,3,2245,1500,1139,138137,0,0,0,2,65107,0,0,0,129345.6,100160.5,706,2869.903983,0,0.614373262,0.307186631,0.507349666
242628.1812,2022,골목상권,2110996,대치2동주민센터,5,3,1430,682,1959,182466,2,0,0,0,112840,15329,0,0,123772.8,126785,240,2869.84457,0.088621056,0.265863169,0.708968451,1.36993007
309139.6957,2022,골목상권,2110976,언북초등학교,5,3,2022,1080,578,114600,1,0,0,0,55724,0,0,0,108666,101546.5,528,2869.27151,0,0.538367669,0.358911779,0.285855589
22954.64946,2022,골목상권,2110963,역삼월드메르디앙아파트,5,3,1684,860,780,56771,0,0,0,1,40391,0,0,0,58039.4,49180,596,2869.25454,0,0.990319626,0.247579906,0.463182898
120918.5797,2022,골목상권,2110980,개포지구대옆,5,3,2629,1125,663,96410,0,0,0,0,85827,0,0,0,92920.8,83487,697,2868.967942,0,0.349540354,0.116513451,0.252187143
761993.0027,2022,골목상권,2110967,역삼역 8번,5,3,1279,864,377,101793,0,0,0,0,68671,0,0,0,98422.2,71085.5,404,2869.186717,0,0.582487513,0.436865635,0.294761532
288806.8768,2022,골목상권,2110960,은광여고,5,3,727,422,1522,16145,0,0,0,0,25543,0,0,0,15151.6,12629,239,2869.338074,0,1.174490076,1.174490076,2.093535076
387996.132,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),5,3,4267,1912,1556,115770,0,0,0,0,137097,3488,0,0,155511.6,148516.5,1094,2869.61922,0.072941056,0.510587394,0.729410563,0.364659011
378079.087,2022,골목상권,2110989,대치동아우편취급국,5,3,1588,904,444,119017,1,0,0,0,40587,0,0,0,101138.4,76467.5,687,2869.678845,0,0.985537241,0.24638431,0.279596977
1301259.518,2022,골목상권,2110983,국립국악고등학교,5,3,2703,1231,783,71781,1,0,0,0,56041,5423,0,0,64581.8,60197,626,2869.02845,0.178440784,0.535322353,0.535322353,0.289678135
430948.2971,2022,골목상권,2110977,논현로18길,5,3,691,340,148,23152,0,0,0,0,17287,0,0,0,21618.2,17683.5,126,2869.213903,0,1.73540811,0,0.214182344
183970.2645,2022,골목상권,2110982,강남구보훈회관,5,3,827,406,166,28862,0,0,0,0,19865,0,0,0,29350.2,29180,206,2869.508419,0,1.510193808,0.503397936,0.200725514
530172.25,2022,골목상권,2110961,언주역 3번,5,3,2163,1335,962,164150,1,0,0,0,63031,0,0,0,160854.6,118489.5,684,2868.980769,0,0.634608367,0.158652092,0.444752658
119117.3623,2022,골목상권,2110959,신구중학교,5,3,361,170,271,20996,0,0,0,0,35959,0,0,0,16065.2,12912,82,2868.692026,0,0.83428349,0.83428349,0.750692521
888903.5725,2022,골목상권,2110949,한남IC,5,3,564,281,1683,72776,0,0,0,0,62126,0,0,0,54217.6,46825,96,2869.540619,0,0.482889611,0.482889611,2.984042553
561057.6332,2022,골목상권,2110992,도곡초등학교,5,3,7894,3681,2179,387408,3,0,0,0,138866,0,0,0,280480.8,317365.5,1970,2869.737667,0,0.57609494,0.216035603,0.27603243
840874.3388,2022,골목상권,2110955,논현초등학교,5,3,7089,4515,3430,434087,0,0,0,0,190912,0,0,0,421422.2,381863.5,2138,2868.365458,0,0.62856185,0.62856185,0.483848216
1043939.529,2022,골목상권,2110997,대청초등학교,5,3,7187,3441,1724,299784,1,0,0,0,236963,109746,0,0,266635.8,257472,982,2867.239539,0.37980613,0.422006811,1.89903065,0.239877557
1471020.285,2022,골목상권,2110999,윗방죽마을공원,5,3,3177,2401,268,11733,0,1,0,0,239796,78246,0,0,10306.8,9907.5,17,2866.608079,0.166808454,0.208510567,0.417021135,0.084356311
522390.5127,2022,골목상권,2110975,매봉역 1번,5,3,890,353,10837,65114,0,0,0,0,52363,35412,603689,1,50895.4,43358.5,250,2866.844195,0.190974543,1.145847259,2.291694517,12.17640449
173376.3333,2022,골목상권,2110951,신사은행나무공원,5,3,979,574,273,97264,0,0,0,0,29000,0,0,0,81173.2,64382,177,2867.178414,0,1.034482759,0.344827586,0.278855975
249523.8478,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,5,3,1921,1003,2628,40431,0,0,0,0,46603,0,0,0,47254.2,41538.5,634,2867.884057,0,0.643735382,0.429156921,1.36803748
703014.5245,2022,골목상권,2110981,국악고교사거리,5,3,2118,907,361,77020,0,0,0,0,67409,0,0,0,65156.2,59805.5,608,2867.561928,0,0.593392574,0.296696287,0.170443815
1549097.115,2022,골목상권,2110999,윗방죽마을공원,5,4,3177,2401,268,11955,0,1,0,0,239796,78478,0,0,10775,10198.5,17,2867.360855,0.166808454,0.208510567,0.417021135,0.084356311
547024.817,2022,골목상권,2110975,매봉역 1번,5,4,890,353,10837,63525,0,0,0,0,52363,34009,628558,1,50729.4,44563.5,250,2867.597277,0.190974543,1.145847259,2.291694517,12.17640449
169928.9384,2022,골목상권,2110982,강남구보훈회관,5,4,827,406,166,29382,0,0,0,0,19865,0,0,0,28116.2,28115,206,2867.931802,0,1.510193808,0.503397936,0.200725514
110069.3913,2022,골목상권,2110959,신구중학교,5,4,361,170,271,21275,0,0,0,0,35959,0,0,0,16556,13860,82,2867.403511,0,0.83428349,0.83428349,0.750692521
39728.12681,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,5,4,317,0,317,165,0,0,0,0,59240,3041,0,0,250.8,201,0,2868.251581,0.168804862,0.506414585,0.844024308,1
224679.8551,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,5,4,1921,1003,2628,40247,0,0,0,0,46603,0,0,0,45857.6,40888,634,2868.251581,0,0.643735382,0.429156921,1.36803748
170527.1957,2022,골목상권,2110951,신사은행나무공원,5,4,979,574,273,95257,0,0,0,0,29000,0,0,0,78160.2,63042.5,177,2867.929732,0,1.034482759,0.344827586,0.278855975
355628.3098,2022,골목상권,2110989,대치동아우편취급국,5,4,1588,904,444,118832,1,0,0,0,40587,0,0,0,97563,72549.5,687,2868.635394,0,0.985537241,0.24638431,0.279596977
109354.9275,2022,골목상권,2110980,개포지구대옆,5,4,2629,1125,663,95264,0,0,0,0,85827,0,0,0,94710,86547,697,2867.984839,0,0.349540354,0.116513451,0.252187143
237126.5797,2022,골목상권,2110952,논현목련공원,5,4,868,571,117,26094,0,0,0,0,21629,0,0,0,25776.4,24513.5,258,2868.203126,0,1.387026677,0.924684451,0.134792627
